,accountNumber,customerId,creditLimit,availableMoney,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,currentBalance,cardPresent,expirationDateKeyInMatch,accountOpenDate,transactionDateTime,currentExpDate,dateOfLastAddressChange
173630,822203001,822203001,5000.0,555.21,119.21,Eazy Repair,US,US,05,01,auto,180,180,6060,PURCHASE,0,4444.79,True,False,2014-01-11 00:00:00,2016-02-19 06:28:21,2020-04-01 00:00:00,2016-02-03 00:00:00
511313,774664949,774664949,7500.0,7500.0,22.48,hulu.com,US,US,05,01,online_subscriptions,294,294,3573,PURCHASE,0,0.0,False,False,2012-01-16 00:00:00,2016-12-15 20:28:02,2024-10-01 00:00:00,2012-01-16 00:00:00
274766,610713467,610713467,2500.0,1672.05,131.3,Arbys #46046,US,US,05,01,fastfood,294,294,2319,PURCHASE,0,827.95,True,False,2015-12-25 00:00:00,2016-06-09 21:32:30,2025-03-01 00:00:00,2016-02-27 00:00:00
82041,976523537,976523537,5000.0,3877.41,83.14,Lyft,US,US,02,08,rideshare,757,757,7319,PURCHASE,0,1122.59,False,False,2015-09-09 00:00:00,2016-10-13 08:54:38,2031-11-01 00:00:00,2015-09-09 00:00:00
505916,537986365,537986365,10000.0,748.33,46.36,Regal Cinemas #729464,US,US,02,01,entertainment,626,626,5914,PURCHASE,0,9251.67,True,False,2014-06-23 00:00:00,2016-04-23 03:57:41,2020-12-01 00:00:00,2014-06-23 00:00:00
521283,954822252,954822252,10000.0,9956.96,3.37,Apple iTunes,US,US,05,01,mobileapps,550,550,0000,PURCHASE,0,43.04,False,False,2014-04-20 00:00:00,2016-10-23 11:54:55,2030-08-01 00:00:00,2014-04-20 00:00:00
532981,318001076,318001076,50000.0,30480.39,65.35,sears.com,US,US,02,01,online_retail,633,633,1789,PURCHASE,0,19519.61,False,False,2015-12-11 00:00:00,2016-05-05 21:14:05,2020-06-01 00:00:00,2016-04-25 00:00:00
141595,903360157,903360157,50000.0,7387.32,337.97,AMC #145832,US,US,02,01,entertainment,722,722,7104,PURCHASE,0,42612.68,True,False,2015-03-28 00:00:00,2016-03-14 03:39:05,2024-08-01 00:00:00,2015-03-28 00:00:00
219364,161089322,161089322,500.0,127.9,52.62,Shell Gas #239907,US,US,02,01,fuel,880,880,4406,PURCHASE,0,372.1,True,False,2014-11-02 00:00:00,2016-11-06 15:48:16,2022-12-01 00:00:00,2016-08-18 00:00:00
121946,125733519,125733519,1000.0,1000.0,64.66,Texas Gas #391017,US,US,05,01,fuel,830,830,7156,PURCHASE,0,0.0,True,False,2012-10-31 00:00:00,2016-08-31 01:02:45,2031-06-01 00:00:00,2012-10-31 00:00:00
331908,156947628,156947628,5000.0,2037.74,29.9,EZ Putt Putt #804489,US,US,02,01,entertainment,487,487,4432,PURCHASE,0,2962.26,True,False,2014-04-28 00:00:00,2016-11-20 21:28:56,2021-10-01 00:00:00,2016-02-25 00:00:00
631820,613520106,613520106,1000.0,414.74,128.51,alibaba.com,US,US,05,08,online_retail,801,801,5687,PURCHASE,0,585.26,False,False,2013-03-14 00:00:00,2016-08-20 16:01:10,2019-07-01 00:00:00,2013-03-14 00:00:00
591798,227009528,227009528,7500.0,5772.12,11.73,abc.com,US,US,09,01,online_subscriptions,521,521,2525,PURCHASE,0,1727.88,False,False,2014-04-22 00:00:00,2016-02-13 21:54:26,2021-09-01 00:00:00,2014-04-22 00:00:00
177965,468441453,468441453,10000.0,8425.82,171.27,Lyft,US,US,02,01,rideshare,608,608,9093,PURCHASE,0,1574.18,False,False,2014-02-05 00:00:00,2016-01-04 16:54:29,2032-01-01 00:00:00,2014-02-05 00:00:00
566489,568818309,568818309,15000.0,3374.88,105.57,Wendys #123727,US,US,09,01,fastfood,520,520,3740,PURCHASE,0,11625.12,False,False,2015-07-15 00:00:00,2016-02-27 21:06:34,2031-12-01 00:00:00,2016-01-02 00:00:00
517260,377838194,377838194,2500.0,2114.93,323.93,staples.com,US,US,05,01,online_retail,921,921,6310,PURCHASE,0,385.07,False,False,2014-04-21 00:00:00,2016-11-29 01:08:14,2028-08-01 00:00:00,2016-08-01 00:00:00
572020,381030014,381030014,7500.0,5861.57,150.35,Next Day Online Services,US,US,05,08,online_gifts,530,530,3022,PURCHASE,0,1638.43,False,False,2011-05-24 00:00:00,2016-11-20 17:15:06,2025-06-01 00:00:00,2016-03-05 00:00:00
254172,275506914,275506914,250.0,25.41,24.16,Northtown Salon,US,US,09,01,personal care,689,689,820,PURCHASE,0,224.59,True,False,2014-12-06 00:00:00,2016-03-02 17:40:14,2026-07-01 00:00:00,2016-02-13 00:00:00
375207,211909403,211909403,7500.0,6147.97,303.61,Burger King #406500,US,US,90,01,fastfood,777,777,5272,PURCHASE,0,1352.03,True,False,2015-12-29 00:00:00,2016-12-06 01:33:16,2030-10-01 00:00:00,2016-09-22 00:00:00
286547,831546564,831546564,7500.0,7488.0,8.86,Apple iTunes,US,US,09,01,mobileapps,176,176,8567,PURCHASE,0,12.0,False,False,2014-11-06 00:00:00,2016-06-07 15:12:56,2026-06-01 00:00:00,2014-11-06 00:00:00
73898,177134574,177134574,7500.0,7445.17,300.45,Fresh Flowers,US,US,02,01,online_gifts,722,722,2929,PURCHASE,0,54.83,False,False,2015-10-10 00:00:00,2016-05-17 22:03:53,2021-06-01 00:00:00,2015-10-10 00:00:00
70750,263434558,263434558,15000.0,14662.47,8.01,Wendys #772501,US,US,09,08,fastfood,824,824,1654,PURCHASE,0,337.53,True,False,2015-07-15 00:00:00,2016-04-20 04:34:57,2029-07-01 00:00:00,2015-07-15 00:00:00
474175,882378447,882378447,50000.0,29808.99,48.53,West End Beauty #220471,US,US,05,01,personal care,528,528,8792,PURCHASE,0,20191.01,True,False,2013-02-18 00:00:00,2016-08-04 20:37:16,2031-03-01 00:00:00,2013-02-18 00:00:00
379792,320919386,320919386,15000.0,5808.24,206.9,34th BBQ #412895,US,US,02,08,food,245,245,7633,PURCHASE,0,9191.76,True,False,2010-08-12 00:00:00,2016-11-28 00:32:49,2022-09-01 00:00:00,2010-08-12 00:00:00
269044,792317293,792317293,5000.0,763.5,104.97,gap.com,US,US,05,01,online_retail,444,444,5000,PURCHASE,0,4236.5,False,False,2015-05-20 00:00:00,2016-03-28 01:29:30,2020-08-01 00:00:00,2016-03-20 00:00:00
614084,497682613,497682613,2500.0,1381.36,124.47,Lyft,US,US,02,01,rideshare,160,160,9204,PURCHASE,0,1118.64,False,False,2013-02-12 00:00:00,2016-09-11 11:17:02,2025-09-01 00:00:00,2016-01-30 00:00:00
367049,816714269,816714269,2500.0,2339.54,85.72,Blue Mountain eCards,US,US,05,01,online_gifts,674,674,7908,PURCHASE,0,160.46,False,False,2015-04-20 00:00:00,2016-09-13 12:17:22,2027-02-01 00:00:00,2016-01-30 00:00:00
187213,687974592,687974592,1000.0,403.93,46.24,Burger King #301056,US,US,05,01,fastfood,246,246,8487,PURCHASE,0,596.07,True,False,2013-05-05 00:00:00,2016-11-12 20:01:31,2029-03-01 00:00:00,2016-09-23 00:00:00
462830,937015321,937015321,7500.0,2008.68,69.77,Krispy Kreme #643109,US,US,09,01,fastfood,138,138,6565,PURCHASE,0,5491.32,True,False,2015-06-19 00:00:00,2016-08-09 22:39:54,2025-08-01 00:00:00,2015-06-19 00:00:00
622347,239875038,239875038,7500.0,1436.84,0.0,Rodeway Inn #436394,US,US,09,01,hotels,383,383,8212,ADDRESS_VERIFICATION,0,6063.16,False,False,2015-03-12 00:00:00,2016-09-24 12:57:33,2019-12-01 00:00:00,2016-08-28 00:00:00
598453,716210160,716210160,5000.0,2658.64,210.62,Merchants Auto Body,US,US,02,01,auto,555,555,2466,PURCHASE,0,2341.36,True,False,2013-08-13 00:00:00,2016-04-07 08:58:59,2028-06-01 00:00:00,2013-08-13 00:00:00
144447,495450284,495450284,5000.0,2493.23,13.49,Ray's Fries #153092,US,US,02,01,food,123,128,4355,PURCHASE,0,2506.77,True,False,2015-12-30 00:00:00,2016-04-09 09:37:39,2032-01-01 00:00:00,2016-01-28 00:00:00
566895,568818309,568818309,15000.0,3924.16,122.52,McDonalds #845804,US,US,05,01,fastfood,520,520,3740,PURCHASE,0,11075.84,True,False,2015-07-15 00:00:00,2016-06-18 09:58:05,2027-10-01 00:00:00,2016-05-29 00:00:00
626704,661052955,661052955,500.0,263.55,12.99,abc.com,US,US,05,01,online_subscriptions,765,765,234,PURCHASE,0,236.45,False,False,2012-06-21 00:00:00,2016-12-15 11:48:55,2026-04-01 00:00:00,2016-11-04 00:00:00
54901,672227705,672227705,500.0,318.69,85.47,staples.com,US,US,05,01,online_retail,470,470,7872,PURCHASE,0,181.31,False,False,2014-11-26 00:00:00,2016-07-04 21:24:58,2020-03-01 00:00:00,2014-11-26 00:00:00
559741,632195176,632195176,15000.0,11439.7,21.99,Powerlifting #356245,US,US,05,01,health,264,264,4051,PURCHASE,0,3560.3,False,False,2014-03-09 00:00:00,2016-03-10 08:51:02,2021-11-01 00:00:00,2014-03-09 00:00:00
384457,340309583,340309583,250.0,129.11,177.91,Dunkin' Donuts #98098,US,US,05,01,fastfood,945,945,1275,PURCHASE,0,120.89,False,False,2014-11-10 00:00:00,2016-03-24 11:50:13,2018-05-01 00:00:00,2016-03-21 00:00:00
623433,239875038,239875038,7500.0,3310.36,31.79,Hyatt House #862691,US,US,05,01,hotels,324,324,1437,PURCHASE,0,4189.64,False,False,2015-03-12 00:00:00,2016-12-18 11:06:24,2026-07-01 00:00:00,2016-12-04 00:00:00
206695,689815792,689815792,250.0,30.1,62.72,ebay.com,US,US,02,01,online_retail,586,586,3377,PURCHASE,0,219.9,False,False,2012-12-11 00:00:00,2016-11-08 18:45:26,2029-01-01 00:00:00,2016-09-17 00:00:00
621496,239875038,239875038,7500.0,6356.01,395.19,Hyatt House #862059,US,US,02,08,hotels,383,383,8212,PURCHASE,0,1143.99,True,False,2015-03-12 00:00:00,2016-07-16 18:56:41,2025-07-01 00:00:00,2016-05-18 00:00:00
272898,574370401,574370401,50000.0,24407.9,120.29,Regal Cinemas #729464,US,US,05,01,entertainment,356,356,7701,PURCHASE,0,25592.1,True,False,2013-09-20 00:00:00,2016-11-03 21:59:44,2024-09-01 00:00:00,2013-09-20 00:00:00
592615,795794831,795794831,10000.0,2973.66,86.51,AMC #552863,US,US,05,01,entertainment,659,659,4094,PURCHASE,0,7026.34,True,False,2014-12-03 00:00:00,2016-11-12 00:54:08,2028-12-01 00:00:00,2014-12-03 00:00:00
610954,806663900,806663900,500.0,142.91,422.37,Franks Pub #680641,US,US,05,01,food,989,989,9484,PURCHASE,0,357.09,True,False,2014-05-31 00:00:00,2016-08-28 16:51:48,2027-02-01 00:00:00,2016-07-26 00:00:00
391549,460952685,460952685,2500.0,1353.31,215.75,cheapfast.com,US,US,80,01,online_retail,907,907,808,PURCHASE,0,1146.69,False,False,2013-08-01 00:00:00,2016-11-01 09:15:41,2027-05-01 00:00:00,2013-08-01 00:00:00
150070,357581317,357581317,5000.0,5000.0,8.07,Lyft,US,US,05,01,rideshare,260,260,5203,PURCHASE,0,0.0,False,False,2014-05-05 00:00:00,2016-03-02 16:24:06,2025-04-01 00:00:00,2014-05-05 00:00:00
561667,696318521,696318521,15000.0,11679.73,79.6,MyApron,US,US,02,01,food_delivery,397,397,5624,PURCHASE,0,3320.27,False,False,2015-12-20 00:00:00,2016-11-24 02:49:00,2018-11-01 00:00:00,2015-12-20 00:00:00
618463,948809269,948809269,7500.0,1134.15,73.51,Fresh Online Services,US,US,05,01,online_gifts,966,966,2035,PURCHASE,0,6365.85,False,False,2014-01-31 00:00:00,2016-10-22 17:59:45,2027-09-01 00:00:00,2016-04-23 00:00:00
260997,594564236,594564236,10000.0,8616.79,338.42,target.com,US,US,05,01,online_retail,841,841,845,PURCHASE,0,1383.21,False,False,2015-07-13 00:00:00,2016-01-16 13:25:37,2027-03-01 00:00:00,2015-07-13 00:00:00
490694,976328779,976328779,2500.0,2387.22,205.24,Best Deli #316476,US,US,05,01,food,658,658,2568,PURCHASE,0,112.78,True,False,2014-10-16 00:00:00,2016-06-04 01:58:16,2029-03-01 00:00:00,2014-10-16 00:00:00
344925,453968401,453968401,7500.0,6211.55,13.83,Quizno's #341039,US,US,05,01,fastfood,992,992,7466,PURCHASE,0,1288.45,False,False,2015-06-15 00:00:00,2016-08-31 17:27:11,2021-12-01 00:00:00,2016-04-24 00:00:00
272002,450875656,450875656,20000.0,14146.9,11.24,Dallas Post,US,US,05,08,subscriptions,889,889,9127,PURCHASE,0,5853.1,False,False,2013-09-12 00:00:00,2016-02-19 15:25:19,2023-11-01 00:00:00,2013-09-12 00:00:00
264444,644377927,644377927,7500.0,1097.46,144.81,ebay.com,MEX,MEX,02,08,online_retail,509,509,3399,PURCHASE,0,6402.54,False,False,2014-05-15 00:00:00,2016-03-19 07:53:26,2018-09-01 00:00:00,2016-03-17 00:00:00
294834,980301718,980301718,5000.0,939.39,325.62,Universe Massage #95869,US,US,02,01,personal care,789,789,9252,PURCHASE,0,4060.61,True,False,2015-11-05 00:00:00,2016-09-24 00:02:24,2028-12-01 00:00:00,2015-11-05 00:00:00
270300,792317293,792317293,5000.0,964.46,3.54,sears.com,US,US,05,01,online_retail,444,444,5000,PURCHASE,0,4035.54,False,False,2015-05-20 00:00:00,2016-10-19 12:07:58,2026-02-01 00:00:00,2016-09-14 00:00:00
271722,935067404,935067404,7500.0,3492.58,6.25,Uber,US,US,02,01,rideshare,173,173,7527,PURCHASE,0,4007.42,False,False,2015-05-30 00:00:00,2016-11-15 01:20:52,2019-02-01 00:00:00,2016-07-22 00:00:00
473924,154139143,154139143,20000.0,18981.83,22.27,Uptown Steakhouse,US,US,80,01,food,960,960,8866,PURCHASE,0,1018.17,True,False,2014-04-25 00:00:00,2016-01-31 05:25:00,2025-04-01 00:00:00,2014-04-25 00:00:00
538444,318001076,318001076,50000.0,22950.65,226.03,apple.com,US,US,02,01,online_retail,633,633,1789,PURCHASE,0,27049.35,False,False,2015-12-11 00:00:00,2016-11-20 05:24:22,2029-09-01 00:00:00,2016-11-18 00:00:00
79010,322184995,322184995,50000.0,47600.45,96.21,Pizza Hut #245631,US,US,05,08,fastfood,937,937,7737,PURCHASE,0,2399.55,True,False,2015-07-20 00:00:00,2016-07-15 20:59:23,2022-10-01 00:00:00,2016-05-04 00:00:00
554577,914905284,914905284,500.0,203.87,141.46,Merchants Auto Body,US,US,09,01,auto,791,791,2161,PURCHASE,0,296.13,True,False,2012-04-04 00:00:00,2016-10-16 06:18:56,2020-02-01 00:00:00,2016-06-12 00:00:00
504445,699846619,699846619,10000.0,9971.33,677.98,EZ Putt Putt #982199,US,US,05,01,entertainment,502,502,5038,PURCHASE,0,28.67,True,False,2015-06-29 00:00:00,2016-04-26 17:44:53,2025-08-01 00:00:00,2015-06-29 00:00:00
409685,553252535,553252535,20000.0,2803.74,168.47,EZ Putt Putt #240241,US,US,02,08,entertainment,912,912,1457,PURCHASE,0,17196.26,False,False,2013-10-17 00:00:00,2016-12-07 08:13:58,2020-04-01 00:00:00,2013-10-17 00:00:00
601716,402312703,402312703,2500.0,2500.0,16.12,Spotify,US,US,02,01,online_subscriptions,873,873,6444,PURCHASE,0,0.0,False,False,2015-09-21 00:00:00,2016-08-11 02:12:19,2021-03-01 00:00:00,2015-09-21 00:00:00
195112,702626304,702626304,5000.0,704.37,1.53,alibaba.com,US,US,05,01,online_retail,814,814,4289,PURCHASE,0,4295.63,False,False,2015-09-01 00:00:00,2016-03-26 21:06:42,2027-07-01 00:00:00,2015-09-01 00:00:00
569530,311710839,311710839,7500.0,1962.33,17.73,Rodeway Inn #370519,US,US,05,01,hotels,403,403,2164,PURCHASE,0,5537.67,True,False,2014-06-06 00:00:00,2016-01-30 19:12:16,2031-02-01 00:00:00,2016-01-29 00:00:00
446435,515924491,515924491,15000.0,2950.43,633.7,CVS #841568,US,US,09,01,health,108,108,2984,PURCHASE,0,12049.57,False,False,2013-07-30 00:00:00,2016-07-25 03:07:06,2026-11-01 00:00:00,2016-05-01 00:00:00
68606,167017044,167017044,5000.0,4378.97,25.09,Texas Gas #641063,US,US,09,01,fuel,164,164,2442,PURCHASE,0,621.03,True,False,2013-12-07 00:00:00,2016-12-14 23:36:12,2019-10-01 00:00:00,2013-12-07 00:00:00
572827,937856632,937856632,1000.0,832.0,175.02,Lyft,US,US,09,01,rideshare,489,489,2966,PURCHASE,0,168.0,False,False,2011-01-28 00:00:00,2016-01-14 20:18:38,2027-10-01 00:00:00,2011-01-28 00:00:00
524096,369244820,369244820,10000.0,3593.13,40.35,Annies Fries,US,US,09,01,food,637,637,8338,PURCHASE,0,6406.87,True,False,2015-06-03 00:00:00,2016-08-30 04:48:41,2018-07-01 00:00:00,2015-06-03 00:00:00
223350,149326974,149326974,7500.0,1718.75,163.81,Domino's Pizza #125941,US,US,05,01,fastfood,954,954,302,PURCHASE,0,5781.25,True,False,2014-05-01 00:00:00,2016-12-05 10:09:18,2031-07-01 00:00:00,2014-05-01 00:00:00
549546,589507464,589507464,2500.0,2500.0,59.4,cheapfast.com,US,US,05,01,online_retail,277,277,953,PURCHASE,0,0.0,False,False,2012-07-20 00:00:00,2016-12-03 23:16:20,2025-07-01 00:00:00,2016-07-13 00:00:00
355941,157055905,157055905,20000.0,13847.31,74.38,Virgin Airlines,US,US,05,08,airline,886,886,2445,PURCHASE,0,6152.69,False,False,2005-11-25 00:00:00,2016-08-23 07:33:42,2023-12-01 00:00:00,2005-11-25 00:00:00
251785,527615830,527615830,20000.0,13283.33,22.07,Tim Hortons #947751,US,US,05,01,fastfood,976,976,1849,PURCHASE,0,6716.67,True,False,2015-12-14 00:00:00,2016-09-21 05:35:11,2021-07-01 00:00:00,2016-09-11 00:00:00
407405,906391179,906391179,5000.0,4737.94,580.75,Lyft,US,US,05,08,rideshare,552,552,3760,PURCHASE,0,262.06,False,False,2015-10-27 00:00:00,2016-08-18 14:25:24,2028-08-01 00:00:00,2016-02-19 00:00:00
404401,929646014,929646014,15000.0,12044.1,166.35,EZ Putt Putt #240241,US,US,02,01,entertainment,377,377,8333,PURCHASE,0,2955.9,True,False,2015-03-17 00:00:00,2016-08-01 10:10:10,2025-07-01 00:00:00,2015-03-17 00:00:00
196638,798645501,798645501,5000.0,1842.82,82.93,West End Beauty #560473,US,US,09,01,personal care,780,780,4279,PURCHASE,0,3157.18,True,False,2015-08-11 00:00:00,2016-12-08 02:52:26,2022-11-01 00:00:00,2016-06-16 00:00:00
639473,514334300,514334300,7500.0,7440.52,7.38,Play Store,US,US,05,08,mobileapps,284,284,6490,PURCHASE,0,59.48,False,False,2013-01-21 00:00:00,2016-09-24 03:12:08,2020-03-01 00:00:00,2013-01-21 00:00:00
611600,194596994,194596994,15000.0,12504.02,12.47,EZ Putt Putt #755869,US,US,80,01,entertainment,663,663,8002,PURCHASE,0,2495.98,True,False,2012-01-06 00:00:00,2016-03-07 05:26:43,2023-05-01 00:00:00,2016-01-08 00:00:00
389041,989540612,989540612,7500.0,3370.36,8.83,Apple iTunes,US,US,05,01,mobileapps,752,752,8464,PURCHASE,0,4129.64,False,False,2013-12-31 00:00:00,2016-10-03 06:38:53,2024-12-01 00:00:00,2016-05-14 00:00:00
552663,412558887,412558887,15000.0,1139.66,83.15,Fresh Online Services,US,US,02,08,online_gifts,165,165,7696,PURCHASE,0,13860.34,False,False,2014-08-27 00:00:00,2016-08-16 12:03:15,2031-09-01 00:00:00,2016-08-04 00:00:00
97508,756152690,756152690,15000.0,13352.35,36.41,target.com,US,US,02,01,online_retail,891,891,7700,PURCHASE,0,1647.65,False,False,2014-01-24 00:00:00,2016-05-24 09:49:21,2024-08-01 00:00:00,2014-01-24 00:00:00
3068,341692686,341692686,7500.0,7429.21,72.88,Auntie Anne's #938796,US,US,09,01,fastfood,349,349,340,PURCHASE,0,70.79,True,False,2015-04-13 00:00:00,2016-01-11 08:17:03,2029-11-01 00:00:00,2015-04-13 00:00:00
569433,311710839,311710839,7500.0,2476.13,101.78,Renaissance Hotel #356967,US,US,09,01,hotels,403,403,2164,PURCHASE,0,5023.87,False,False,2014-06-06 00:00:00,2016-01-13 14:45:12,2031-09-01 00:00:00,2014-06-06 00:00:00
336782,934500374,934500374,5000.0,4480.83,184.53,gap.com,US,US,09,01,online_retail,905,905,5612,PURCHASE,0,519.17,False,False,2014-01-17 00:00:00,2016-05-19 22:54:14,2022-02-01 00:00:00,2014-01-17 00:00:00
567281,568818309,568818309,15000.0,9388.43,81.53,EZ Putt Putt #755869,US,US,02,08,entertainment,520,520,3740,PURCHASE,0,5611.57,True,False,2015-07-15 00:00:00,2016-10-08 18:33:37,2025-04-01 00:00:00,2016-09-24 00:00:00
313975,833270526,833270526,500.0,231.18,3.49,Fresh Online Services,US,US,05,01,online_gifts,564,564,3545,PURCHASE,0,268.82,False,False,2012-04-18 00:00:00,2016-07-19 21:52:37,2031-07-01 00:00:00,2016-04-02 00:00:00
205698,278619210,278619210,10000.0,9012.09,37.69,Subway #137851,US,US,02,01,fastfood,953,953,8418,PURCHASE,0,987.91,True,False,2015-02-03 00:00:00,2016-04-15 01:16:35,2021-05-01 00:00:00,2015-02-03 00:00:00
238563,877017103,877017103,5000.0,367.14,2.59,target.com,US,US,09,01,online_retail,731,731,4690,PURCHASE,0,4632.86,False,False,2014-01-31 00:00:00,2016-02-07 08:26:28,2024-07-01 00:00:00,2016-01-27 00:00:00
238208,877017103,877017103,5000.0,491.9,8.9,Uptown BBQ,US,US,02,08,food,731,731,4690,PURCHASE,0,4508.1,True,False,2014-01-31 00:00:00,2016-01-11 03:36:45,2026-07-01 00:00:00,2014-01-31 00:00:00
24219,772212779,772212779,250.0,250.0,2.54,South Drive in,US,US,02,01,food,135,135,6040,PURCHASE,0,0.0,True,False,2015-12-26 00:00:00,2016-07-13 10:36:01,2024-09-01 00:00:00,2016-05-20 00:00:00
327082,752299461,752299461,10000.0,3894.75,7.12,Shake Shack #198400,US,US,09,01,fastfood,261,261,7334,PURCHASE,0,6105.25,True,False,2015-05-14 00:00:00,2016-09-12 16:51:55,2026-10-01 00:00:00,2016-02-23 00:00:00
472232,587504918,587504918,2500.0,816.95,21.67,apple.com,US,US,05,01,online_retail,783,783,6157,PURCHASE,0,1683.05,False,False,2015-02-24 00:00:00,2016-07-20 14:32:32,2026-07-01 00:00:00,2015-02-24 00:00:00
296896,814061675,814061675,1000.0,638.92,20.84,Spotify,US,US,09,08,online_subscriptions,463,463,2636,PURCHASE,0,361.08,False,False,2011-06-25 00:00:00,2016-07-24 09:07:33,2021-01-01 00:00:00,2011-06-25 00:00:00
559628,632195176,632195176,15000.0,6006.09,160.3,Auntie Anne's #410136,US,US,80,01,fastfood,264,264,4051,PURCHASE,0,8993.91,True,False,2014-03-09 00:00:00,2016-01-27 03:52:55,2029-07-01 00:00:00,2014-03-09 00:00:00
144267,343248184,343248184,15000.0,4198.3,114.29,Uber,US,US,02,08,rideshare,780,780,6431,PURCHASE,0,10801.7,False,False,2015-11-27 00:00:00,2016-12-06 05:12:08,2018-12-01 00:00:00,2015-11-27 00:00:00
236421,372563955,372563955,10000.0,2983.12,141.87,Lyft,US,US,05,01,rideshare,191,191,1147,PURCHASE,0,7016.88,False,False,2015-06-25 00:00:00,2016-10-07 15:42:36,2021-07-01 00:00:00,2015-06-25 00:00:00
63396,569842614,569842614,7500.0,3435.27,69.82,Shell Gas #494785,US,US,02,01,fuel,409,409,5219,PURCHASE,0,4064.73,True,False,2012-03-31 00:00:00,2016-12-16 11:51:45,2029-04-01 00:00:00,2012-03-31 00:00:00
530267,318001076,318001076,50000.0,19657.17,192.75,discount.com,US,US,05,01,online_retail,633,633,1789,PURCHASE,0,30342.83,False,False,2015-12-11 00:00:00,2016-01-27 09:35:05,2028-07-01 00:00:00,2016-01-20 00:00:00
542758,297952999,297952999,15000.0,3282.84,439.29,walmart.com,US,US,05,01,online_retail,556,556,2386,PURCHASE,0,11717.16,False,False,2014-01-06 00:00:00,2016-06-24 02:12:52,2019-11-01 00:00:00,2016-02-15 00:00:00
279092,314506271,314506271,250.0,205.25,71.84,KFC #935101,US,US,09,01,fastfood,815,815,2640,PURCHASE,0,44.75,True,False,2015-06-15 00:00:00,2016-07-12 12:18:23,2026-09-01 00:00:00,2016-06-18 00:00:00
363582,917216469,917216469,15000.0,7816.07,77.05,Planet Fitness #243981,US,US,02,01,health,126,126,7872,PURCHASE,0,7183.93,False,False,2014-09-18 00:00:00,2016-07-31 04:00:30,2022-02-01 00:00:00,2016-07-29 00:00:00
350539,747439411,747439411,5000.0,2309.9,139.63,Franks Pub #829873,US,US,09,01,food,212,212,7713,PURCHASE,0,2690.1,True,False,2015-03-25 00:00:00,2016-01-20 22:30:59,2029-05-01 00:00:00,2015-03-25 00:00:00
268946,792317293,792317293,5000.0,1485.22,101.65,cheapfast.com,US,US,05,08,online_retail,135,135,3866,PURCHASE,0,3514.78,False,False,2015-05-20 00:00:00,2016-03-11 22:00:39,2018-06-01 00:00:00,2016-03-09 00:00:00
448394,584971070,584971070,5000.0,2000.2,47.92,AMC #706324,US,US,05,01,entertainment,152,152,653,PURCHASE,0,2999.8,True,False,2015-09-22 00:00:00,2016-09-22 21:18:27,2024-05-01 00:00:00,2015-09-22 00:00:00
