,accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
440587,105420594,105420594,5000.0,3920.59,2016-02-05T23:45:35,98.93,gap.com,US,US,02,01,online_retail,07/2028,2015-05-21,2015-05-21,467,467,2957,PURCHASE,False,,1079.41,,,,False,,,False
517486,189860910,189860910,15000.0,13476.38,2016-06-27T04:25:28,293.73,AMC #552863,US,US,05,01,entertainment,09/2027,2014-11-08,2014-11-08,786,786,8078,PURCHASE,False,,1523.62,,,,True,,,False
420946,289059209,289059209,7500.0,989.66,2016-08-16T09:58:34,83.62,Uber,US,US,05,01,rideshare,10/2028,2012-10-30,2016-07-18,148,148,9716,PURCHASE,False,,6510.34,,,,False,,,False
273169,213624001,213624001,10000.0,9895.51,2016-06-22T20:30:32,53.16,Sunoco Gas #418291,US,US,05,01,fuel,07/2028,2015-12-11,2015-12-11,476,476,2824,PURCHASE,False,,104.49,,,,True,,,False
222229,149326974,149326974,7500.0,3081.7,2016-04-05T14:12:21,29.29,Burger King #486122,US,US,09,01,fastfood,03/2026,2014-05-01,2014-05-01,727,727,8244,PURCHASE,False,,4418.3,,,,True,,,False
401984,954834137,954834137,50000.0,48418.62,2016-04-26T12:17:14,9.54,Auntie Anne's #315400,US,US,02,01,fastfood,08/2029,2011-12-25,2011-12-25,447,447,1384,PURCHASE,False,,1581.38,,,,True,,,False
96035,157594600,157594600,5000.0,2205.47,2016-01-31T18:18:44,33.9,ebay.com,US,US,02,01,online_retail,04/2031,2015-10-23,2015-10-23,465,465,9452,PURCHASE,False,,2794.53,,,,False,,,False
220762,667695399,667695399,10000.0,8420.12,2016-02-27T11:58:13,45.34,Universe Massage #710883,US,US,05,01,personal care,06/2020,2009-10-14,2009-10-14,826,826,5866,PURCHASE,False,,1579.88,,,,True,,,False
601214,700321326,700321326,2500.0,2191.61,2016-10-08T00:33:03,119.31,Uber,US,US,09,01,rideshare,11/2031,2009-03-05,2016-09-01,187,187,4019,PURCHASE,False,,308.39,,,,False,,,False
486605,175089467,175089467,20000.0,14001.31,2016-03-09T15:09:49,374.47,Lyft,US,US,05,08,rideshare,10/2025,2015-10-01,2015-10-01,583,583,9577,PURCHASE,False,,5998.69,,,,False,,,False
180713,341256661,341256661,250.0,73.36,2016-08-20T17:30:35,376.61,South Steakhouse #879581,US,US,05,08,food,06/2019,2014-02-24,2016-08-12,851,851,7709,PURCHASE,False,,176.64,,,,True,,,False
207815,810244614,810244614,15000.0,7503.71,2016-03-03T05:26:25,126.73,South Steakhouse #73819,US,US,02,08,food,12/2028,2012-08-26,2012-08-26,303,303,6076,PURCHASE,False,,7496.29,,,,True,,,False
400331,824172934,824172934,15000.0,6642.15,2016-12-19T00:30:24,0.0,Fresh Flowers,US,US,05,01,online_gifts,05/2022,2015-12-02,2016-01-28,674,674,4968,ADDRESS_VERIFICATION,False,,8357.85,,,,False,,,False
300086,207060175,207060175,5000.0,5000.0,2016-10-01T10:13:43,8.49,Play Store,US,US,05,08,mobileapps,01/2024,2015-10-17,2015-10-17,426,426,7445,PURCHASE,False,,0.0,,,,False,,,False
26662,132245147,132245147,1000.0,255.4,2016-03-02T00:21:26,6.01,ebay.com,US,US,02,01,online_retail,02/2028,2013-05-14,2013-05-14,105,105,894,PURCHASE,False,,744.6,,,,False,,,False
2157,782400169,782400169,15000.0,7275.45,2016-12-29T09:41:46,86.03,Downtown BBQ,US,US,05,08,food,02/2020,2012-12-31,2016-11-25,978,978,5055,PURCHASE,False,,7724.55,,,,True,,,False
4008,146990193,146990193,5000.0,4929.81,2016-03-26T14:18:05,602.13,apple.com,US,US,05,01,online_retail,03/2020,2014-10-26,2014-10-26,628,628,8609,PURCHASE,True,,70.19,,,,False,,,False
141672,903360157,903360157,50000.0,30713.28,2016-03-31T13:36:32,574.92,Virgin Airlines,US,US,09,01,airline,03/2020,2015-03-28,2015-03-28,722,722,7104,PURCHASE,False,,19286.72,,,,False,,,False
423075,840247709,840247709,2500.0,135.72,2016-10-23T09:47:42,13.92,Dinosaur Drive in,US,US,05,08,food,07/2019,2014-11-05,2016-10-02,884,884,483,PURCHASE,False,,2364.28,,,,True,,,False
353183,315011732,315011732,5000.0,2127.47,2016-01-28T22:38:51,408.8,Uber,US,US,05,01,rideshare,04/2020,2011-09-29,2011-09-29,748,748,7224,PURCHASE,False,,2872.53,,,,False,,,False
138508,226896970,226896970,50000.0,28917.89,2016-11-08T08:37:14,108.31,Blue Mountain Online Services,US,US,02,01,online_gifts,04/2025,2014-05-25,2016-08-04,874,874,3165,PURCHASE,False,,21082.11,,,,False,,,False
183284,719248301,719248301,7500.0,4427.07,2016-03-26T08:46:27,25.15,Wendys #911487,US,US,05,01,fastfood,11/2023,2015-06-05,2015-06-05,576,576,2330,PURCHASE,False,,3072.93,,,,True,,,False
244219,717128593,717128593,10000.0,9586.45,2016-09-01T12:08:39,621.5,Franks Pub #934222,US,US,09,01,food,10/2025,2013-04-07,2016-02-28,673,673,1697,PURCHASE,False,,413.55,,,,True,,,False
483143,352762752,352762752,1000.0,849.02,2016-12-21T10:04:36,162.24,Best Deli #109276,US,US,02,01,food,09/2018,2015-02-11,2015-02-11,910,910,8284,PURCHASE,False,,150.98,,,,True,,,False
121054,979187005,979187005,5000.0,2087.48,2016-09-25T13:32:39,331.01,34th BBQ #493821,US,US,80,08,food,08/2020,2015-03-16,2016-07-22,741,741,2315,PURCHASE,False,,2912.52,,,,True,,,False
685,668767297,668767297,7500.0,688.53,2016-12-15T13:50:26,481.11,McDonalds #46753,US,US,09,01,fastfood,09/2023,2011-02-04,2016-03-29,871,871,5229,PURCHASE,False,,6811.47,,,,True,,,False
427315,838085703,838085703,5000.0,868.45,2016-05-11T10:01:43,30.93,EZ Putt Putt #755869,US,US,09,01,entertainment,03/2022,2015-09-24,2016-04-22,625,625,4062,PURCHASE,False,,4131.55,,,,True,,,False
363844,917216469,917216469,15000.0,8088.22,2016-08-28T01:32:59,107.46,Golds Gym #177450,US,US,05,01,health,05/2019,2014-09-18,2016-08-01,251,251,4514,PURCHASE,False,,6911.78,,,,False,,,False
374122,831288254,831288254,10000.0,8905.43,2016-10-15T10:45:48,42.86,Sunoco Gas #512782,US,US,05,08,fuel,06/2022,2013-03-09,2013-03-09,187,187,392,PURCHASE,False,,1094.57,,,,True,,,False
595525,594238046,594238046,7500.0,7395.23,2016-06-20T01:46:22,6.15,Play Store,US,US,05,99,mobileapps,08/2024,2015-05-05,2015-05-05,457,457,9406,PURCHASE,False,,104.77,,,,False,,,False
467931,962378532,962378532,2500.0,649.18,2016-06-21T21:51:13,93.43,cheapfast.com,US,US,05,01,online_retail,07/2025,2015-07-16,2016-04-08,795,795,65,PURCHASE,False,,1850.82,,,,False,,,False
416758,832350956,832350956,15000.0,7547.33,2016-08-07T05:43:59,189.19,Domino's Pizza #61297,US,US,02,01,fastfood,02/2028,2015-03-30,2016-06-11,159,159,3147,PURCHASE,False,,7452.67,,,,True,,,False
618158,474435234,474435234,5000.0,1248.14,2016-11-21T16:42:26,0.0,Curves #263859,US,US,02,08,gym,09/2018,2015-05-10,2015-05-10,914,914,1949,PURCHASE,False,,3751.86,,,,False,,,False
594101,987650317,987650317,15000.0,1920.49,2016-10-01T15:46:43,62.26,AMC #145832,US,US,09,01,entertainment,06/2020,2014-10-30,2014-10-30,671,671,345,PURCHASE,False,,13079.51,,,,True,,,False
50781,440462831,440462831,250.0,180.81,2016-01-17T07:50:44,137.45,86th Massage,US,US,09,01,personal care,01/2026,2010-10-05,2010-10-05,265,265,9915,PURCHASE,False,,69.19,,,,True,,,True
540821,303826211,303826211,500.0,164.56,2016-10-18T03:58:03,113.9,Los Angeles News,US,US,09,01,subscriptions,01/2022,2015-05-25,2015-05-25,801,801,9910,PURCHASE,False,,335.44,,,,False,,,False
570989,311710839,311710839,7500.0,973.79,2016-11-14T09:32:31,338.02,Hilton Hotels #660007,US,US,05,99,hotels,11/2019,2014-06-06,2016-11-12,403,403,2164,PURCHASE,False,,6526.21,,,,False,,,False
237458,510104884,510104884,7500.0,3744.49,2016-12-17T11:30:09,310.39,amazon.com,US,US,05,01,online_retail,09/2025,2012-03-22,2016-07-29,633,633,3559,PURCHASE,False,,3755.51,,,,False,,,False
471560,365659545,365659545,1000.0,234.73,2016-11-24T09:24:48,24.46,Sunoco Gas #861248,US,US,05,01,fuel,09/2020,2014-07-06,2014-07-06,342,342,4289,PURCHASE,False,,765.27,,,,True,,,False
92283,658700143,658700143,7500.0,1919.77,2016-12-13T09:05:32,26.14,target.com,,US,05,01,online_retail,12/2020,2013-09-26,2016-12-04,887,887,822,PURCHASE,False,,5580.23,,,,False,,,False
49877,171939512,171939512,5000.0,3501.83,2016-04-09T03:04:41,2.03,Universe Massage #534124,US,US,02,08,personal care,08/2024,2010-10-28,2010-10-28,345,345,2933,PURCHASE,False,,1498.17,,,,True,,,False
624689,356039230,356039230,7500.0,880.07,2016-07-03T17:50:22,26.64,gap.com,US,US,05,01,online_retail,03/2024,2015-11-29,2016-06-20,917,917,9558,PURCHASE,False,,6619.93,,,,False,,,False
138177,226896970,226896970,50000.0,40567.3,2016-09-18T20:20:23,187.47,AMC #145832,US,US,05,01,entertainment,02/2021,2014-05-25,2016-08-04,874,874,3165,PURCHASE,False,,9432.7,,,,True,,,False
590254,423667120,423667120,20000.0,19856.9,2016-09-01T09:17:24,173.07,Quizno's #756653,US,US,09,01,fastfood,06/2030,2015-11-03,2016-07-13,622,622,6616,PURCHASE,False,,143.1,,,,True,,,False
110919,353215513,353215513,7500.0,1419.24,2016-11-10T04:18:42,0.0,Dinosaur Drive in,US,US,02,01,food,12/2023,2013-07-04,2016-05-11,986,986,2705,ADDRESS_VERIFICATION,False,,6080.76,,,,False,,,False
185031,196569907,196569907,15000.0,10941.86,2016-07-21T04:31:34,31.31,Shell Gas #820025,US,US,02,01,fuel,01/2026,2007-10-02,2007-10-02,596,596,2213,PURCHASE,False,,4058.14,,,,True,,,False
336302,318856108,318856108,20000.0,7758.65,2016-09-13T18:19:09,509.37,Quizno's #30907,US,US,02,01,fastfood,07/2025,2010-07-27,2016-06-06,467,467,7528,PURCHASE,False,,12241.35,,,,True,,,False
474806,519181388,519181388,500.0,500.0,2016-01-01T00:29:02,19.99,1st Sandwitch Bar #758805,US,US,05,01,food,04/2020,2014-04-08,2014-04-08,911,911,5535,PURCHASE,False,,0.0,,,,True,,,False
95551,431081947,431081947,20000.0,15934.96,2016-10-28T08:37:58,13.9,abc.com,US,US,09,01,online_subscriptions,12/2031,2015-11-21,2016-01-24,274,274,2510,PURCHASE,False,,4065.04,,,,False,,,False
67624,646461105,646461105,20000.0,5670.58,2016-12-05T17:02:06,228.36,1st Pub,US,US,02,01,food,11/2022,2014-08-16,2015-11-24,805,805,3084,PURCHASE,False,,14329.42,,,,True,,,False
105117,629606479,629606479,7500.0,1899.97,2016-07-29T20:39:43,141.25,Domino's Pizza #212562,US,US,05,01,fastfood,09/2029,2010-09-21,2016-05-15,176,176,2251,PURCHASE,False,,5600.03,,,,True,,,False
117895,618314172,618314172,15000.0,13221.9,2016-06-05T10:41:37,139.53,gap.com,US,US,09,01,online_retail,06/2018,2015-05-04,2015-05-04,341,341,5157,PURCHASE,False,,1778.1,,,,False,,,False
637154,240456714,240456714,15000.0,13040.66,2016-05-20T03:30:20,13.24,ethanallen.com,US,US,05,01,furniture,03/2030,2014-08-12,2016-04-17,628,628,3850,PURCHASE,False,,1959.34,,,,True,,,False
586157,773863988,773863988,5000.0,3248.21,2016-07-12T02:40:55,321.77,Downtown Sandwitch Bar,US,US,05,01,food,03/2022,2014-12-29,2016-06-26,598,598,66,PURCHASE,False,,1751.79,,,,True,,,False
233227,251625315,251625315,10000.0,2266.21,2016-02-21T07:08:47,39.19,Washington Auto Body,US,US,09,01,auto,03/2025,2013-05-23,2016-02-05,306,306,3899,PURCHASE,False,,7733.79,,,,True,,,False
223304,149326974,149326974,7500.0,5323.77,2016-11-26T02:24:50,117.02,amazon.com,US,US,80,01,online_retail,01/2025,2014-05-01,2014-05-01,727,727,8244,PURCHASE,False,,2176.23,,,,False,,,False
147088,352733468,352733468,2500.0,1752.33,2016-02-21T09:21:57,39.83,Williams Sonoma,US,US,05,01,furniture,11/2027,2009-12-11,2009-12-11,610,610,8518,PURCHASE,False,,747.67,,,,True,,,False
557046,176999846,176999846,5000.0,5000.0,2016-03-08T00:39:14,112.43,Dinosaur Sandwitch Bar #960325,US,US,02,01,food,10/2020,2014-04-04,2014-04-04,380,380,656,PURCHASE,False,,0.0,,,,True,,,False
21109,102307135,102307135,20000.0,18686.4,2016-12-15T08:39:07,4.2,Play Store,US,US,09,01,mobileapps,12/2021,2014-08-02,2014-08-02,619,619,4956,PURCHASE,False,,1313.6,,,,False,,,False
531036,318001076,318001076,50000.0,10033.85,2016-02-24T03:22:33,470.42,ebay.com,US,US,05,01,online_retail,08/2021,2015-12-11,2016-02-15,633,633,1789,PURCHASE,False,,39966.15,,,,False,,,False
570834,311710839,311710839,7500.0,3822.41,2016-10-14T22:41:59,76.42,Hyatt House #862059,US,US,05,08,hotels,08/2024,2014-06-06,2016-09-06,166,166,1517,PURCHASE,True,,3677.59,,,,True,,,False
432975,437704390,437704390,20000.0,12998.24,2016-07-14T17:14:05,9.96,gap.com,US,US,05,01,online_retail,11/2027,2010-01-15,2016-04-04,951,951,589,PURCHASE,False,,7001.76,,,,False,,,False
157113,387040271,387040271,5000.0,1617.68,2016-09-07T23:18:52,94.15,AMC #692956,US,US,05,01,entertainment,06/2028,2011-12-06,2016-07-14,347,347,1972,PURCHASE,False,,3382.32,,,,True,,,False
219857,435066471,435066471,15000.0,11157.46,2016-07-29T10:34:42,12.74,sears.com,US,US,09,01,online_retail,11/2024,2015-10-09,2015-10-09,970,970,6587,PURCHASE,False,,3842.54,,,,False,,,False
294746,980301718,980301718,5000.0,426.74,2016-06-25T08:16:23,399.59,Universe Massage #550596,US,US,05,08,personal care,01/2022,2015-11-05,2015-11-05,608,608,5744,PURCHASE,False,,4573.26,,,,True,,,False
319143,321339733,321339733,7500.0,384.14,2016-08-06T22:16:02,117.79,Walgreens #376588,US,US,05,01,health,09/2020,2015-05-30,2015-05-30,589,589,7814,PURCHASE,False,,7115.86,,,,False,,,False
137598,226896970,226896970,50000.0,42582.7,2016-06-21T14:08:54,63.27,Next Day eCards,US,US,09,08,online_gifts,05/2020,2014-05-25,2014-05-25,874,874,3165,PURCHASE,False,,7417.3,,,,False,,,False
522812,833233247,833233247,10000.0,10000.0,2016-04-01T07:17:45,29.79,Hilton Hotels #89811,US,US,05,01,hotels,03/2026,2015-02-25,2015-02-25,980,980,3163,PURCHASE,False,,0.0,,,,True,,,False
271724,935067404,935067404,7500.0,3310.15,2016-11-15T22:19:37,79.62,1st Deli,US,US,02,01,food,11/2023,2015-05-30,2016-07-22,732,732,8736,PURCHASE,False,,4189.85,,,,True,,,False
261376,594564236,594564236,10000.0,8439.61,2016-12-12T21:02:07,142.64,walmart.com,US,US,05,01,online_retail,12/2026,2015-07-13,2016-08-18,584,584,8461,PURCHASE,False,,1560.39,,,,False,,,False
609842,281425573,281425573,15000.0,3461.49,2016-06-16T17:33:18,88.39,alibaba.com,US,US,02,01,online_retail,03/2021,2014-02-13,2016-06-16,155,155,8882,PURCHASE,False,,11538.51,,,,False,,,False
549022,148291300,148291300,250.0,175.08,2016-04-24T10:37:08,73.21,Uber,US,US,02,01,rideshare,03/2030,2014-07-02,2014-07-02,964,964,5799,PURCHASE,False,,74.92,,,,False,,,False
506049,537986365,537986365,10000.0,6660.19,2016-05-26T11:53:36,126.87,Hilton Hotels #606399,US,US,02,01,hotels,05/2026,2014-06-23,2016-05-25,626,626,5914,PURCHASE,False,,3339.81,,,,True,,,False
58569,509768864,509768864,5000.0,4309.32,2016-09-13T14:52:44,118.79,Boston Diner,US,US,05,01,food,03/2030,2013-10-19,2013-10-19,648,648,7311,PURCHASE,False,,690.68,,,,False,,,False
531796,318001076,318001076,50000.0,16292.12,2016-03-23T09:37:51,8.76,oldnavy.com,US,US,09,01,online_retail,07/2024,2015-12-11,2016-03-07,633,633,1789,PURCHASE,False,,33707.88,,,,False,,,False
129559,326308759,326308759,20000.0,12618.31,2016-09-27T16:47:53,208.41,Powerlifting #647871,US,US,09,01,health,10/2020,2013-11-26,2016-07-04,166,166,5800,PURCHASE,False,,7381.69,,,,False,,,False
206649,689815792,689815792,250.0,84.04,2016-10-19T20:33:52,28.72,gap.com,US,US,09,01,online_retail,10/2021,2012-12-11,2016-09-17,586,586,3377,PURCHASE,False,,165.96,,,,False,,,False
200645,972633729,972633729,2500.0,128.66,2016-12-15T23:45:28,6.88,Krispy Kreme #369128,US,US,05,01,fastfood,08/2020,2015-11-01,2015-11-01,290,290,7389,PURCHASE,False,,2371.34,,,,True,,,False
376904,937106980,937106980,15000.0,2251.36,2016-10-24T13:38:11,56.62,Uber,US,US,09,01,rideshare,06/2020,2014-03-23,2016-10-12,312,312,92,PURCHASE,False,,12748.64,,,,False,,,False
183425,719248301,719248301,7500.0,3079.88,2016-04-21T00:53:37,3.36,Domino's Pizza #530652,US,US,09,01,fastfood,10/2029,2015-06-05,2016-04-09,576,576,2330,REVERSAL,False,,4420.12,,,,True,,,False
411904,812328116,812328116,5000.0,422.49,2016-05-28T18:57:33,0.0,cheapfast.com,US,US,05,01,online_retail,10/2023,2011-05-20,2016-05-28,312,312,5335,ADDRESS_VERIFICATION,False,,4577.51,,,,False,,,False
407183,976980027,976980027,5000.0,1991.92,2016-07-12T06:14:21,15.37,Spotify,US,US,02,01,online_subscriptions,11/2027,2011-06-01,2011-06-01,873,873,1311,PURCHASE,False,,3008.08,,,,False,,,False
299550,655871815,655871815,1000.0,664.02,2016-12-16T20:06:16,87.29,John's Bistro,US,US,05,01,food,09/2020,2014-11-08,2014-11-08,853,853,3388,PURCHASE,False,,335.98,,,,True,,,False
376438,937106980,937106980,15000.0,7682.13,2016-04-01T17:00:21,122.33,AMC #79863,US,US,05,01,entertainment,08/2021,2014-03-23,2014-03-23,312,312,92,PURCHASE,False,,7317.87,,,,True,,,False
446207,515924491,515924491,15000.0,5247.89,2016-06-01T02:46:01,19.64,NYSC #85799,US,US,05,08,health,09/2025,2013-07-30,2016-05-01,108,108,2984,PURCHASE,False,,9752.11,,,,True,,,False
222072,149326974,149326974,7500.0,1856.82,2016-03-02T17:32:28,77.96,Domino's Pizza #490231,US,US,05,01,fastfood,01/2021,2014-05-01,2014-05-01,954,954,302,PURCHASE,False,,5643.18,,,,True,,,False
48166,898744361,898744361,10000.0,6344.91,2016-02-21T20:04:16,291.84,Auntie Anne's #699530,US,US,05,01,fastfood,01/2029,2015-06-18,2015-06-18,790,790,9612,PURCHASE,False,,3655.09,,,,True,,,False
134422,472317736,472317736,5000.0,1044.82,2016-09-16T02:43:37,115.59,ebay.com,US,US,02,01,online_retail,01/2030,2008-08-25,2008-08-25,618,618,7260,PURCHASE,False,,3955.18,,,,False,,,False
324273,772509838,772509838,5000.0,2169.71,2016-08-21T13:30:27,59.87,In-N-Out #17755,US,US,05,01,fastfood,02/2026,2012-01-29,2012-01-29,486,486,2105,PURCHASE,False,,2830.29,,,,True,,,False
358587,264488183,264488183,250.0,250.0,2016-10-02T05:11:59,46.49,Sunoco Gas #324731,US,US,05,08,fuel,11/2029,2014-08-07,2014-08-07,974,974,5080,PURCHASE,False,,0.0,,,,True,,,False
555731,338396329,338396329,2500.0,2500.0,2016-10-21T04:42:04,265.87,Rodeway Inn #700975,US,US,05,01,hotels,03/2030,2015-04-21,2015-04-21,955,955,9652,PURCHASE,False,,0.0,,,,True,,,False
574146,438235263,438235263,5000.0,4740.89,2016-01-30T22:15:34,126.18,apple.com,US,US,09,01,online_retail,06/2027,2015-04-03,2015-04-03,466,466,4516,PURCHASE,False,,259.11,,,,False,,,False
210788,501616148,501616148,10000.0,9613.92,2016-12-06T16:46:30,4.94,Play Store,US,US,05,01,mobileapps,06/2029,2014-03-30,2014-03-30,705,705,7893,PURCHASE,False,,386.08,,,,False,,,False
217428,151375908,151375908,2500.0,755.4,2016-02-25T05:58:56,54.23,Shake Shack #814409,US,US,02,01,fastfood,09/2024,2015-05-07,2015-05-07,879,879,7262,PURCHASE,False,,1744.6,,,,True,,,False
606748,604816073,604816073,7500.0,3314.16,2016-05-20T10:00:31,5.49,Play Store,US,US,05,01,mobileapps,08/2023,2014-08-02,2014-08-02,810,810,361,PURCHASE,False,,4185.84,,,,False,,,False
330345,798697509,798697509,7500.0,3270.67,2016-05-30T14:38:53,182.47,In-N-Out #672062,US,US,09,01,fastfood,02/2020,2015-09-18,2015-09-18,171,171,1214,PURCHASE,False,,4229.33,,,,True,,,False
24520,772212779,772212779,250.0,152.34,2016-08-25T23:50:57,147.63,34th BBQ #436606,US,US,09,01,food,01/2030,2015-12-26,2016-08-23,135,135,6040,PURCHASE,False,,97.66,,,,True,,,False
607732,832370571,832370571,2500.0,1294.92,2016-03-15T12:11:22,297.99,Franks Pub #53336,US,US,02,01,food,09/2024,2015-06-26,2015-06-26,109,109,7295,PURCHASE,True,,1205.08,,,,True,,,False
228357,702171201,702171201,1000.0,359.34,2016-04-22T05:27:53,5.12,Play Store,US,US,02,01,mobileapps,10/2020,2015-09-22,2015-09-22,541,541,1600,PURCHASE,False,,640.66,,,,False,,,False
495557,414461778,414461778,250.0,250.0,2016-10-27T00:46:44,103.39,amazon.com,US,US,05,01,online_retail,03/2029,2007-02-14,2007-02-14,573,573,904,PURCHASE,False,,0.0,,,,False,,,False
504206,286132980,286132980,15000.0,7649.87,2016-07-13T13:19:32,675.91,Dinosaur Fries,US,US,02,01,food,02/2029,2015-10-15,2015-10-15,178,178,1493,REVERSAL,False,,7350.13,,,,True,,,False
554419,914905284,914905284,500.0,345.48,2016-08-19T11:44:49,223.27,Next Day Online Services,US,US,05,99,online_gifts,10/2020,2012-04-04,2016-06-12,791,791,2161,PURCHASE,False,,154.52,,,,False,,,False
581815,400589289,400589289,7500.0,4823.81,2016-06-04T13:45:17,94.88,Icelandic Airlines,US,US,05,01,airline,01/2023,2008-11-20,2016-03-16,511,511,7572,PURCHASE,False,,2676.19,,,,False,,,False
249169,667401545,667401545,10000.0,9316.96,2016-06-15T13:58:28,32.06,alibaba.com,US,US,02,01,online_retail,09/2031,2015-06-22,2015-06-22,380,380,7862,PURCHASE,False,,683.04,,,,False,,,False
404123,764480414,764480414,20000.0,18998.99,2016-08-22T20:54:58,131.0,Dinosaur Sandwitch Bar #08794,US,US,09,01,food,06/2028,2015-03-02,2015-03-02,237,237,6762,PURCHASE,False,,1001.01,,,,True,,,False
371016,674971279,674971279,250.0,250.0,2016-06-04T08:52:37,233.21,EZ Putt Putt #804489,US,US,02,01,entertainment,11/2026,2013-11-24,2013-11-24,507,507,2364,PURCHASE,False,,0.0,,,,True,,,False
178670,468441453,468441453,10000.0,2466.28,2016-06-25T14:10:22,264.24,Lyft,US,US,05,99,rideshare,07/2027,2014-02-05,2016-03-15,648,648,7014,PURCHASE,False,,7533.72,,,,False,,,False
254301,275506914,275506914,250.0,52.84,2016-07-18T12:27:28,25.4,Subway #410395,US,US,90,08,fastfood,12/2028,2014-12-06,2016-06-24,689,689,820,PURCHASE,False,,197.16,,,,True,,,False
362337,917216469,917216469,15000.0,11102.21,2016-03-15T20:52:31,36.7,Dinosaur Sandwitch Bar #303701,US,US,05,01,food,10/2019,2014-09-18,2016-03-03,126,126,7872,PURCHASE,False,,3897.79,,,,True,,,False
414154,812328116,812328116,5000.0,390.73,2016-10-23T12:18:24,54.65,target.com,US,US,05,01,online_retail,05/2028,2011-05-20,2016-07-20,312,312,5335,PURCHASE,False,,4609.27,,,,False,,,False
74164,264089825,264089825,7500.0,7097.95,2016-10-19T21:50:31,6.6,Play Store,US,US,05,01,mobileapps,09/2025,2015-11-03,2015-11-03,911,911,5044,PURCHASE,False,,402.05,,,,False,,,False
